timestamp,ops,success rate,duration,cpu,memory,receive,transmit 
2020-07-20 15:00:00,61.253,0.9998854327776824,0.05579922027290448,0.7689144764340814,6841540608.0,7640477.9817372635,15086976.004954558
2020-07-20 15:01:00,61.305,0.9998855311355312,0.060720486111111124,0.7920123712045686,6842441728.0,7639348.430645765,15076959.169585472
2020-07-20 15:02:00,60.95399999999999,0.9999424361040756,0.06971947194719473,0.6918596252789418,6843408384.0,7579900.648354614,14969192.897924982
2020-07-20 15:03:00,61.144,1.0,0.059247787610619475,0.7701751052234265,6844809216.0,7574171.6016566735,14954401.346865013
2020-07-20 15:04:00,60.88399999999999,1.0,0.06910681399631675,0.7712047146416543,6845739008.0,7561702.514746972,14934784.23945797
2020-07-20 15:05:00,61.119,1.0,0.05203125,0.7929959979423755,6846881792.0,7561235.121380275,14958742.22236156
2020-07-20 15:06:00,61.232,1.0,0.05095338983050848,0.7539739091070476,6848073728.0,7568793.823258998,14978223.325255996
2020-07-20 15:07:00,61.333,1.0,0.05577669902912621,0.7896369097802376,6849085440.0,7567425.49036793,14986398.345282128
2020-07-20 15:08:00,61.358000000000004,0.9999428146623206,0.050593952483801295,0.7266102103538632,6850375680.0,7598317.049580223,15026481.944804976
2020-07-20 15:09:00,61.425,0.999942876727979,0.04700811359026369,0.7964428932387123,6851481600.0,7328872.326965629,14493046.339725185
2020-07-20 15:10:00,61.396,0.9998285518344954,0.05177824267782426,0.8001778013576745,6852456448.0,7599770.13465718,15034263.238448318
2020-07-20 15:11:00,61.336999999999996,0.999828385103827,0.049971783295711066,0.7659927779824859,6853820416.0,7600088.864965045,15027650.171706572
2020-07-20 15:12:00,61.239,0.999770813040738,0.05138592750533049,0.7052889593639259,6854803456.0,7584695.3417112315,14970084.76060956
2020-07-20 15:13:00,61.138000000000005,0.9997704315886136,0.05327868852459016,0.7756109056372874,6856101888.0,7607355.505200542,15029093.786817588
2020-07-20 15:14:00,61.235,0.9997134998854,0.04931469298245614,0.7942729082310718,6857240576.0,7596322.0929990485,14996140.46659126
2020-07-20 15:15:00,60.975,0.9997698239152952,0.0669187145557656,0.7673470814161527,6858313728.0,7561422.369747437,14939099.04097104
2020-07-20 15:16:00,61.27,0.9997136639560188,0.06399193548387096,0.7919426062327788,6859501568.0,7583063.695414827,15009611.714192238
2020-07-20 15:17:00,60.912,0.9997119815668204,0.0739247311827957,0.7525305146151524,6860410880.0,7540141.046035692,14921439.305877585
2020-07-20 15:18:00,61.095,0.9998277050310129,0.05416666666666666,0.7901578194734505,6861877248.0,7571134.469073325,14962839.025320185
2020-07-20 15:19:00,61.0,0.9998274374460744,0.05153601694915255,0.7876923001525921,6863314944.0,7549451.024229579,14920946.614523645
2020-07-20 15:20:00,61.011,0.9996549344375432,0.04991477272727272,0.7299644772904409,6863921152.0,7594162.066178452,15002437.136769036
2020-07-20 15:21:00,61.088,0.9997702469844916,0.0535425101214575,0.7871982077586388,6864769024.0,7585596.144333,14990824.570019282
2020-07-20 15:22:00,61.137,0.9997130394857668,0.055432692307692315,0.7873573950971904,6866026496.0,7614706.883429125,15021055.521965515
2020-07-20 15:23:00,61.18600000000001,0.9996559238444775,0.05322085889570552,0.7906838691871478,6867243008.0,7607093.882947108,14998400.956768887
2020-07-20 15:24:00,61.175,0.9997705764267278,0.05919384057971014,0.7873140577622637,6868836352.0,7601752.677681395,15002294.357603913
2020-07-20 15:25:00,61.13,0.9997704052347606,0.06190476190476193,0.8204838270964848,6869028864.0,7584753.233775606,14954439.604729915
2020-07-20 15:26:00,60.958,0.9997121970874344,0.059590909090909076,0.7688111464057159,6870315008.0,7571359.786163962,14936845.552702844
2020-07-20 15:27:00,61.098,0.9998277149256304,0.056202290076335884,0.7958863376868109,6871474176.0,7595831.236028349,14995716.146983486
2020-07-20 15:28:00,60.87,0.999827069402813,0.06764943457189015,0.7829732352152978,6872702976.0,7551556.155441677,14937074.94170598
2020-07-20 15:29:00,61.147,0.9997704711080508,0.05400990099009901,0.7998917233236789,6873812992.0,7575179.776620973,14960270.797962653
2020-07-20 15:30:00,60.926,0.999827228749136,0.07102059925093633,0.6656646589288373,6874898432.0,7573157.842907557,14962592.925861387
2020-07-20 15:31:00,53.842,0.99980449657869,0.4146341463414634,3.768794210950496,6879293440.0,6596572.6672083475,13035653.862327518
2020-07-20 15:32:00,41.824,0.9997483221476512,0.9202127659574468,4.016256420570947,6879817728.0,5097516.789327608,10074071.734441133
2020-07-20 15:33:00,29.456,0.9997617629541392,20.0,4.00951804053244,6880088064.0,3555200.6797133293,7041919.639129035
2020-07-20 15:34:00,17.147000000000002,0.9997953754859832,0.9861111111111109,4.019039290505928,6880440320.0,1978878.1362007163,3936031.604798535
2020-07-20 15:35:00,5.3020000000000005,1.0,0.8487654320987654,4.007381126502607,6880747520.0,612049.2223780364,1225375.5452514677
2020-07-20 15:36:00,3.4810000000000003,1.0,0.8549382716049382,4.0231181079007925,6881488896.0,405870.7754261232,835900.942012918
2020-07-20 15:37:00,3.47,1.0,0.9008620689655172,4.018230065069753,6881615872.0,421310.1307359758,870050.9783495669
2020-07-20 15:38:00,3.765,1.0,6.979166666666666,4.015239035601327,6881796096.0,434595.50073548045,894702.6708550642
2020-07-20 15:39:00,4.154,1.0,0.8361111111111111,4.017129675851521,6882078720.0,507050.0623066045,1040112.3759118464
2020-07-20 15:40:00,4.481,1.0,1.0,4.017328499005639,6882242560.0,554795.064575306,1133918.1997008834
2020-07-20 15:41:00,12.702,1.0,0.05699626865671643,0.9074590068559619,6878097408.0,1591793.3517889497,3200868.7673021406
